timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741458468331,408,Login,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-44,text,false,Test failed: code expected to contain /200/,2266,0,44,44,http://localhost:6400/api/auth,400,0,0
1741458468739,0,Login-0,200,OK,Load Test 1-44,text,true,,303,0,44,44,null,0,0,0
1741458468204,534,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-45,text,false,Test failed: code expected to contain /200/,2777,0,44,44,http://localhost:6400/api/users,0,0,0
1741458468347,392,Login,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-39,text,false,Test failed: code expected to contain /200/,3081,0,42,42,http://localhost:6400/api/auth,0,0,0
1741458468739,0,Login-0,200,OK,Load Test 1-39,text,true,,304,0,42,42,null,0,0,0
1741458468228,511,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-3,text,false,Test failed: code expected to contain /200/,2777,0,41,41,http://localhost:6400/api/users,0,0,0
1741458468485,254,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-25,text,false,Test failed: code expected to contain /200/,2777,0,40,40,http://localhost:6400/api/users,0,0,0
1741458468412,327,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-21,text,false,Test failed: code expected to contain /200/,2777,0,39,39,http://localhost:6400/api/users,0,0,0
1741458468483,257,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-2,text,false,Test failed: code expected to contain /200/,2777,0,38,38,http://localhost:6400/api/users,0,0,0
1741458468501,240,Login,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-15,text,false,Test failed: code expected to contain /200/,3081,0,37,37,http://localhost:6400/api/auth,0,0,0
1741458468741,0,Login-0,200,OK,Load Test 1-15,text,true,,304,0,37,37,null,0,0,0
1741458468408,333,Login,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-14,text,false,Test failed: code expected to contain /200/,3080,0,36,36,http://localhost:6400/api/auth,0,0,0
1741458468741,0,Login-0,200,OK,Load Test 1-14,text,true,,303,0,36,36,null,0,0,0
1741458468222,518,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-46,text,false,Test failed: code expected to contain /200/,2777,0,36,36,http://localhost:6400/api/users,0,0,0
1741458467430,1310,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-18,text,false,Test failed: code expected to contain /200/,2777,0,34,34,http://localhost:6400/api/users,0,0,0
1741458468199,543,Login,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-17,text,false,Test failed: code expected to contain /200/,2267,0,34,34,http://localhost:6400/api/auth,375,0,0
1741458468742,0,Login-0,200,OK,Load Test 1-17,text,true,,304,0,34,34,null,0,0,0
1741458467461,1280,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-8,text,false,Test failed: code expected to contain /200/,2777,0,32,32,http://localhost:6400/api/users,0,0,0
1741458467494,1247,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-13,text,false,Test failed: code expected to contain /200/,2777,0,32,32,http://localhost:6400/api/users,0,0,0
1741458468386,356,Login,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-37,text,false,Test failed: code expected to contain /200/,3081,0,32,32,http://localhost:6400/api/auth,0,0,0
1741458468742,0,Login-0,200,OK,Load Test 1-37,text,true,,304,0,32,32,null,0,0,0
1741458468430,311,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-19,text,false,Test failed: code expected to contain /200/,2777,0,29,29,http://localhost:6400/api/users,0,0,0
1741458468390,352,Login,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-26,text,false,Test failed: code expected to contain /200/,3081,0,28,28,http://localhost:6400/api/auth,0,0,0
1741458468742,0,Login-0,200,OK,Load Test 1-26,text,true,,304,0,28,28,null,0,0,0
1741458468381,361,Login,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-40,text,false,Test failed: code expected to contain /200/,3081,0,28,28,http://localhost:6400/api/auth,0,0,0
1741458468742,0,Login-0,200,OK,Load Test 1-40,text,true,,304,0,28,28,null,0,0,0
1741458468271,470,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-50,text,false,Test failed: code expected to contain /200/,2777,0,28,28,http://localhost:6400/api/users,0,0,0
1741458468301,440,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-7,text,false,Test failed: code expected to contain /200/,2777,0,28,28,http://localhost:6400/api/users,0,0,0
1741458467406,1337,Login,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-33,text,false,Test failed: code expected to contain /200/,2267,0,26,26,http://localhost:6400/api/auth,1092,0,0
1741458468743,0,Login-0,200,OK,Load Test 1-33,text,true,,304,0,25,25,null,0,0,0
1741458468188,553,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-42,text,false,Test failed: code expected to contain /200/,2777,0,25,25,http://localhost:6400/api/users,0,0,0
1741458468522,221,Login,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-4,text,false,Test failed: code expected to contain /200/,3080,0,24,24,http://localhost:6400/api/auth,0,0,0
1741458468743,0,Login-0,200,OK,Load Test 1-4,text,true,,303,0,23,23,null,0,0,0
1741458468224,518,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-23,text,false,Test failed: code expected to contain /200/,2777,0,21,21,http://localhost:6400/api/users,0,0,0
1741458468226,516,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-30,text,false,Test failed: code expected to contain /200/,2777,0,21,21,http://localhost:6400/api/users,0,0,0
1741458468482,260,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-31,text,false,Test failed: code expected to contain /200/,2777,0,19,19,http://localhost:6400/api/users,0,0,0
1741458468431,311,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-1,text,false,Test failed: code expected to contain /200/,2777,0,19,19,http://localhost:6400/api/users,0,0,0
1741458468403,340,Login,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-34,text,false,Test failed: code expected to contain /200/,3081,0,19,19,http://localhost:6400/api/auth,0,0,0
1741458468743,0,Login-0,200,OK,Load Test 1-34,text,true,,304,0,18,18,null,0,0,0
1741458468209,533,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-38,text,false,Test failed: code expected to contain /200/,2777,0,16,16,http://localhost:6400/api/users,0,0,0
1741458468202,541,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-28,text,false,Test failed: code expected to contain /200/,2777,0,15,15,http://localhost:6400/api/users,0,0,0
1741458468330,414,Login,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-36,text,false,Test failed: code expected to contain /200/,2267,0,15,15,http://localhost:6400/api/auth,356,0,0
1741458468744,0,Login-0,200,OK,Load Test 1-36,text,true,,304,0,15,15,null,0,0,0
1741458468378,366,Login,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-24,text,false,Test failed: code expected to contain /200/,3081,0,14,14,http://localhost:6400/api/auth,0,0,0
1741458468744,0,Login-0,200,OK,Load Test 1-24,text,true,,304,0,14,14,null,0,0,0
1741458466524,2218,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-6,text,false,Test failed: code expected to contain /200/,1963,0,12,12,http://localhost:6400/api/users,1939,0,0
1741458468298,445,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-10,text,false,Test failed: code expected to contain /200/,2777,0,12,12,http://localhost:6400/api/users,0,0,0
1741458468227,516,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-29,text,false,Test failed: code expected to contain /200/,2777,0,12,12,http://localhost:6400/api/users,0,0,0
1741458468487,256,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-32,text,false,Test failed: code expected to contain /200/,2777,0,12,12,http://localhost:6400/api/users,0,0,0
1741458468305,439,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-9,text,false,Test failed: code expected to contain /200/,2777,0,8,8,http://localhost:6400/api/users,0,0,0
1741458467408,1337,Login,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-20,text,false,Test failed: code expected to contain /200/,2267,0,8,8,http://localhost:6400/api/auth,1122,0,0
1741458468745,0,Login-0,200,OK,Load Test 1-20,text,true,,304,0,8,8,null,0,0,0
1741458468193,551,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-22,text,false,Test failed: code expected to contain /200/,2777,0,8,8,http://localhost:6400/api/users,0,0,0
1741458468231,513,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-48,text,false,Test failed: code expected to contain /200/,2777,0,8,8,http://localhost:6400/api/users,0,0,0
1741458468221,523,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-47,text,false,Test failed: code expected to contain /200/,2777,0,4,4,http://localhost:6400/api/users,0,0,0
1741458468312,433,Login,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-35,text,false,Test failed: code expected to contain /200/,2267,0,4,4,http://localhost:6400/api/auth,355,0,0
1741458468745,0,Login-0,200,OK,Load Test 1-35,text,true,,304,0,4,4,null,0,0,0
1741458468292,452,Signup,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-5,text,false,Test failed: code expected to contain /200/,2777,0,2,2,http://localhost:6400/api/users,0,0,0
1741458468399,346,Login,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Load Test 1-12,text,false,Test failed: code expected to contain /200/,3081,0,2,2,http://localhost:6400/api/auth,0,0,0
1741458468745,0,Login-0,200,OK,Load Test 1-12,text,true,,304,0,2,2,null,0,0,0
